Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Comment
80,WB2IXR,147.01500,+,0.60000,Tone,114.8,88.5,023,NN,FM,5,Yorktown,
81,WA2TOW,146.94000,-,0.60000,Tone,162.2,162.2,023,NN,FM,5,Yorktown Heights,
82,N2YN,440.80000,+,5.00000,Tone,173.8,173.8,023,NN,FM,5,Bronx,
83,N2NSA,443.35000,+,5.00000,,88.5,88.5,023,NN,FM,5,Bronx,
84,W2MPX,145.45000,-,0.60000,Tone,141.3,141.3,023,NN,FM,5,Fort Lee,
85,W2AKR,146.79000,-,0.60000,Tone,141.3,141.3,023,NN,FM,5,Paramus,
86,K2FJ,146.95500,-,0.60000,Tone,141.3,141.3,023,NN,FM,5,Alpine,
87,W2IP,441.30000,+,5.00000,Tone,114.8,114.8,023,NN,FM,5,Franklin Lakes,
88,KA2MRK,441.95000,+,5.00000,Tone,114.8,114.8,023,NN,FM,5,Paramus,
89,W2MR,442.70000,+,5.00000,Tone,97.4,141.3,023,NN,FM,5,"Alpine, Armstrong Tower",
90,K2FJ,442.90000,+,5.00000,,88.5,88.5,023,NN,FM,5,Alpine,
91,N2NSA,443.88750,+,5.00000,,88.5,88.5,023,NN,FM,5,"Upper Manhattan, George Washington Bridge",
92,K2QW,442.95000,+,5.00000,Tone,141.3,88.5,023,NN,FM,5,Fort Lee,
93,K2GCL,443.10000,+,5.00000,Tone,141.3,88.5,023,NN,FM,5,Franklin Lakes,
94,W2RN,443.75000,+,5.00000,Tone,141.3,141.3,023,NN,FM,5,Woodridge,
95,W2AKR,444.10000,+,5.00000,Tone,141.3,88.5,023,NN,FM,5,Hackensack,
96,N2OFY,445.77500,-,5.00000,Tone,141.3,141.3,023,NN,FM,5,Cliffside Park,
97,K2ZD,446.97500,-,5.00000,Tone,141.3,141.3,023,NN,FM,5,Montvale,
98,KB2OOJ,447.42500,-,5.00000,Tone,127.3,88.5,023,NN,FM,5,Cliffside Park,
99,WA2JSB,146.41500,split,,Tone,85.4,88.5,023,NN,FM,5,West Orange,
100,W2DGL,146.44500,split,,,88.5,88.5,023,NN,FM,5,Cedar Grove,
101,NE2S,146.59500,split,,Tone,127.3,88.5,023,NN,FM,5,Livingston,
102,W2JT,147.18000,+,0.60000,Tone,156.7,156.7,023,NN,FM,5,North Caldwell,
103,N2MH,442.60000,+,5.00000,Tone,141.3,88.5,023,NN,FM,5,West Orange,
104,W2FOY,446.33000,-,5.00000,Tone,151.4,88.5,023,NN,FM,5,Nutley,
105,WA2JSB,447.87500,-,5.00000,Tone,156.7,156.7,023,NN,FM,5,West Orange,
106,W2UHF,448.87500,-,5.00000,Tone,151.4,151.4,023,NN,FM,5,Verona,
107,WS2Q,145.37000,-,0.60000,Tone,151.4,151.4,023,NN,FM,5,Morristown,
108,WS2Q,146.89500,-,0.60000,Tone,151.4,151.4,023,NN,FM,5,Mount Freedom,
109,W2TW,147.03000,+,0.60000,Tone,151.4,151.4,023,NN,FM,5,"Boonton, Sheep Hill",
110,WB2JTE,440.10000,+,5.00000,Tone,141.3,141.3,023,NN,FM,5,Parsippany,
111,KD2KWT,145.21000,-,0.60000,Tone,79.7,79.7,023,NN,FM,5,"Wayne, St. Josephs Hospital",
112,WA2SNA,146.49000,split,,Tone,107.2,88.5,023,NN,FM,5,Wanaque,
113,NJ2PC,440.95000,+,5.00000,,88.5,88.5,023,NN,FM,5,"Paterson, Garrett Mountain Reservation",
114,WA2SQQ,442.00000,+,5.00000,Tone,156.7,156.7,023,NN,FM,5,Wayne,
115,W2XTV,443.05000,+,5.00000,Tone,141.3,88.5,023,NN,FM,5,Little Falls,
116,WO2X,443.45000,+,5.00000,Tone,141.3,141.3,023,NN,FM,5,"Little Falls, Monclair State University",
117,WA2CAI,444.90000,+,5.00000,Tone,114.8,88.5,023,NN,FM,5,Hawthorne,
118,WA2SNA,446.17500,-,5.00000,Tone,107.2,88.5,023,NN,FM,5,Wanaque,
119,W2VER,449.08000,-,5.00000,Tone,141.3,88.5,023,NN,FM,5,Hardyston,
120,KD2EKH,449.37500,-,5.00000,Tone,141.3,88.5,023,NN,FM,5,Denville,
121,KC2DEQ,442.05000,+,5.00000,Tone,123.0,123.0,023,NN,FM,5,"Denville, St Clares Hospital",
122,N2ACF,447.80000,-,5.00000,Tone,114.8,88.5,023,NN,FM,5,Bear Mountain,
123,N2WNS,439.78750,-,5.00000,,88.5,88.5,023,NN,FM,5,"Wayne, Mountain View",
124,W2VER,146.92500,-,0.60000,Tone,141.3,88.5,023,NN,FM,5,Vernon,
125,W2VER,449.07500,-,5.00000,Tone,141.3,88.5,023,NN,FM,5,Vernon,
126,K2CSX,145.67000,,0.0,DTCS,88.5,88.5,226,NN,FM,5," Bronx , New York",
127,K2CSX,438.10000,,0.0,Tone,91.5,91.5,023,NN,FM,5,Highbridge,
128,W2NJR,440.05000,+,5.00000,Tone,141.3,88.5,023,NN,FM,5,West Orange,
129,WR2I,443.35000,+,5.00000,Tone,114.8,88.5,023,NN,FM,5,Nanuet,
130,WR2I,449.42500,-,5.00000,Tone,114.8,114.8,023,NN,FM,5,"Nyack,  Tappan Zee Bridge",
131,W2LGB,443.20000,+,5.00000,,88.5,88.5,023,NN,FM,5,"Thiells, Rosman Center",
132,NJ2BS,146.61000,-,0.60000,Tone,141.3,141.3,023,NN,FM,5,"Woodland Park, Rifle Camp Park",
133,W2ECA,448.18750,-,5.00000,,88.5,88.5,023,NN,FM,5,Valhalla,
134,W2KBF,145.68000,,0.0,,88.5,88.5,023,NN,FM,5,Fair Lawn,
135,K9GOD,145.67000,,0.0,,88.5,88.5,023,NN,FM,5,Tuxedo Park,
136,W2NIW,441.85000,+,5.00000,Tone,136.5,88.5,023,NN,FM,5,Little Ferry,
137,N2SMI,441.75000,+,5.00000,,88.5,88.5,023,NN,FM,5,Nutley,
138,K9GTM,145.42000,,0.0,,88.5,88.5,023,NN,FM,5,Bergenfield,
139,N2YN,442.75000,+,5.00000,Tone,173.8,173.8,023,NN,FM,5,Bronx,
140,N2YN,443.65000,+,5.00000,Tone,77.0,77.0,023,NN,FM,5,Manhattan,
141,WB2ZZO,444.20000,+,5.00000,Tone,136.5,136.5,023,NN,FM,5,Alpine,
142,N2DCE,447.22500,-,5.00000,,88.5,88.5,023,NN,FM,5,Montclair,
143,N2JTI,443.80000,+,5.00000,,88.5,88.5,023,NN,FM,5,Harriman,
144,W2NPT,145.47000,-,0.60000,Tone,167.9,88.5,023,NN,FM,5,Fair Lawn,
145,N2ACF,145.17000,-,0.60000,Tone,114.8,88.5,023,NN,FM,5,Pomona,
146,WK3SS,446.62500,-,5.00000,,88.5,100.0,023,NN,FM,5,Rockaway,
147,K2HR,446.28125,-,5.00000,,88.5,88.5,023,NN,FM,5,New Rochelle,
148,KD2HQY,145.12000,-,0.60000,Tone,91.5,91.5,023,NN,FM,5,Newark,
149,KM4WUD,444.15000,+,5.00000,,88.5,88.5,023,NN,FM,5,Paramus,
150,N2YGI,147.58500,split,,Tone,88.5,88.5,023,NN,FM,5,New Rochelle,
151,KM4WUD,448.88750,-,5.00000,,88.5,88.5,023,NN,FM,5,Paramus,
152,NJ2BS,146.61000,-,0.60000,Tone,141.3,141.3,023,NN,FM,5,"Woodland Park, Rifle Camp Park",
153,AF2C,443.15000,+,5.00000,Tone,88.5,88.5,023,NN,FM,5,Yorktown Heights,
154,K2OMP,442.50000,+,5.00000,Tone,141.3,88.5,023,NN,FM,5,Hasbrouck Heights,
155,WA2YYX,447.57500,-,5.00000,,88.5,69.3,023,NN,FM,5,Cliffside Park,
156,WB2CKD,442.30000,+,5.00000,Tone,141.3,88.5,023,NN,FM,5,Haledon,
157,N2IXA,147.63000,-,0.60000,Tone,107.2,88.5,023,NN,FM,5,"Warwick, Mt Peter",
158,W2LGB,449.77500,-,5.00000,,88.5,88.5,023,NN,FM,5,Thiells,
159,KD2IBK,442.22500,+,5.00000,Tone,141.3,141.3,023,NN,FM,5,Mahwah,
